424,424,424,'CB805988  ','Legitimate Interest','Expired','2024-06-10','2025-10-17','Multiple','Marketing','Compliant','Partial','Compliant','Partial','Not Required','Required','Fully Supported'
425,425,425,'CB137850  ','Consent','Valid','2024-07-11','2025-07-15','Multiple','Compliance','Partial','Compliant','Compliant','Non-compliant','Pending','In Progress','Limited'
426,426,426,'CB614589  ','Consent','Expired','2024-12-13','2026-04-25','General','Research','Partial','Compliant','Compliant','Non-compliant','Pending','In Progress','Limited'
427,427,427,'CB712310  ','Consent','Pending','2024-04-06','2025-06-05','General','Compliance','Partial','Partial','Compliant','Non-compliant','Obtained','Required','Partial'
428,428,428,'CB692033  ','Legitimate Interest','Expired','2024-03-10','2026-02-08','Multiple','Marketing','Non-compliant','Partial','Compliant','Compliant','Not Required','Completed','Partial'
429,429,429,'CB362684  ','Legal Obligation','Valid','2024-06-26','2025-11-22','Specific','Compliance','Compliant','Partial','Compliant','Partial','Not Required','Completed','Limited'
430,430,430,'CB667220  ','Consent','Expired','2024-04-13','2025-11-16','General','Business Operations','Non-compliant','Partial','Non-compliant','Partial','Pending','Required','Partial'
431,431,431,'CB467196  ','Consent','Valid','2024-07-08','2026-01-26','Specific','Research','Partial','Compliant','Partial','Non-compliant','Pending','In Progress','Limited'
432,432,432,'CB261071  ','Legal Obligation','Expired','2024-12-04','2025-03-17','Multiple','Compliance','Non-compliant','Compliant','Compliant','Non-compliant','Not Required','In Progress','Partial'
433,433,433,'CB208668  ','Consent','Not Required','2024-10-02','2026-06-11','Multiple','Compliance','Non-compliant','Non-compliant','Non-compliant','Compliant','Pending','Required','Limited'
434,434,434,'CB494015  ','Legitimate Interest','Valid','2024-04-24','2026-09-26','General','Research','Compliant','Partial','Compliant','Partial','Pending','In Progress','Fully Supported'
435,435,435,'CB822578  ','Contract','Not Required','2024-04-09','2026-07-24','Specific','Compliance','Non-compliant','Non-compliant','Non-compliant','Partial','Not Required','In Progress','Fully Supported'
436,436,436,'CB795329  ','Legal Obligation','Expired','2024-06-11','2025-10-23','General','Compliance','Partial','Partial','Non-compliant','Partial','Not Required','Completed','Partial'
437,437,437,'CB623405  ','Legitimate Interest','Expired','2024-07-09','2025-11-18','Specific','Compliance','Partial','Partial','Partial','Compliant','Obtained','Completed','Limited'
438,438,438,'CB430518  ','Consent','Pending','2024-06-02','2025-08-30','Specific','Marketing','Compliant','Non-compliant','Non-compliant','Non-compliant','Obtained','In Progress','Fully Supported'
439,439,439,'CB703306  ','Legitimate Interest','Expired','2024-08-31','2025-04-23','General','Compliance','Compliant','Compliant','Partial','Non-compliant','Pending','Completed','Partial'
440,440,440,'CB937836  ','Contract','Expired','2024-03-07','2026-09-16','Specific','Marketing','Compliant','Partial','Non-compliant','Non-compliant','Pending','In Progress','Fully Supported'
441,441,441,'CB229417  ','Contract','Not Required','2024-03-18','2026-11-03','Specific','Business Operations','Partial','Non-compliant','Compliant','Compliant','Obtained','In Progress','Limited'
442,442,442,'CB658134  ','Consent','Expired','2024-04-25','2027-02-08','General','Research','Non-compliant','Compliant','Non-compliant','Partial','Pending','Completed','Fully Supported'
443,443,443,'CB528901  ','Legitimate Interest','Pending','2024-06-11','2025-10-12','General','Marketing','Compliant','Compliant','Partial','Partial','Pending','Completed','Fully Supported'
444,444,444,'CB147041  ','Consent','Expired','2024-08-06','2026-08-02','General','Marketing','Partial','Compliant','Non-compliant','Compliant','Obtained','In Progress','Fully Supported'
445,445,445,'CB712223  ','Contract','Pending','2024-05-16','2025-06-11','Specific','Research','Compliant','Compliant','Non-compliant','Partial','Pending','In Progress','Partial'
446,446,446,'CB159809  ','Contract','Valid','2024-09-09','2025-10-21','Multiple','Marketing','Compliant','Non-compliant','Compliant','Non-compliant','Not Required','In Progress','Fully Supported'
447,447,447,'CB723218  ','Legitimate Interest','Valid','2024-02-28','2026-04-20','Specific','Compliance','Compliant','Non-compliant','Compliant','Non-compliant','Obtained','Completed','Limited'
448,448,448,'CB550319  ','Consent','Valid','2024-05-09','2026-01-03','Multiple','Business Operations','Compliant','Partial','Compliant','Partial','Pending','In Progress','Partial'
449,449,449,'CB616550  ','Legitimate Interest','Expired','2024-05-30','2027-01-20','Specific','Business Operations','Partial','Non-compliant','Non-compliant','Compliant','Pending','In Progress','Partial'
450,450,450,'CB309384  ','Consent','Pending','2024-11-04','2025-12-21','Multiple','Research','Non-compliant','Partial','Non-compliant','Compliant','Pending','Completed','Partial'
451,451,451,'CB100432  ','Legal Obligation','Not Required','2024-09-28','2026-07-01','Specific','Marketing','Non-compliant','Non-compliant','Compliant','Non-compliant','Pending','Required','Limited'
452,452,452,'CB351450  ','Legitimate Interest','Expired','2024-06-26','2027-01-19','Specific','Compliance','Partial','Non-compliant','Partial','Compliant','Obtained','In Progress','Fully Supported'
453,453,453,'CB997219  ','Legal Obligation','Expired','2024-03-12','2026-05-29','General','Compliance','Non-compliant','Compliant','Partial','Compliant','Pending','Required','Limited'
454,454,454,'CB693659  ','Consent','Valid','2024-04-21','2025-11-08','Multiple','Marketing','Partial','Partial','Non-compliant','Compliant','Obtained','Completed','Partial'
455,455,455,'CB948039  ','Consent','Expired','2024-04-14','2027-01-24','Specific','Compliance','Non-compliant','Compliant','Non-compliant','Non-compliant','Not Required','Completed','Partial'
456,456,456,'CB644001  ','Legitimate Interest','Not Required','2024-10-20','2026-06-18','General','Marketing','Non-compliant','Non-compliant','Non-compliant','Compliant','Obtained','In Progress','Fully Supported'
457,457,457,'CB386653  ','Contract','Expired','2024-04-18','2026-09-09','Specific','Business Operations','Partial','Compliant','Partial','Partial','Pending','Required','Limited'
458,458,458,'CB123342  ','Consent','Not Required','2024-03-04','2025-04-26','Specific','Marketing','Non-compliant','Compliant','Non-compliant','Non-compliant','Obtained','In Progress','Limited'
459,459,459,'CB252841  ','Legal Obligation','Expired','2024-10-17','2026-12-16','Multiple','Marketing','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Not Required','In Progress','Fully Supported'
460,460,460,'CB736702  ','Contract','Expired','2024-02-24','2025-06-18','Specific','Marketing','Partial','Partial','Partial','Partial','Pending','Required','Limited'
461,461,461,'CB303673  ','Legal Obligation','Expired','2024-07-20','2025-10-31','Multiple','Business Operations','Partial','Non-compliant','Compliant','Non-compliant','Obtained','Required','Limited'
462,462,462,'CB508720  ','Contract','Pending','2024-10-26','2026-02-17','General','Business Operations','Non-compliant','Partial','Non-compliant','Compliant','Pending','Required','Fully Supported'
463,463,463,'CB301091  ','Legitimate Interest','Expired','2024-09-17','2025-02-25','Multiple','Compliance','Non-compliant','Partial','Partial','Partial','Obtained','Completed','Limited'
464,464,464,'CB965673  ','Consent','Valid','2024-07-02','2025-10-11','Specific','Marketing','Non-compliant','Partial','Non-compliant','Non-compliant','Obtained','Required','Fully Supported'
465,465,465,'CB735161  ','Legal Obligation','Expired','2024-10-12','2025-09-28','Multiple','Marketing','Non-compliant','Compliant','Non-compliant','Non-compliant','Not Required','Required','Fully Supported'
466,466,466,'CB328385  ','Legal Obligation','Not Required','2024-10-31','2026-01-14','General','Marketing','Partial','Non-compliant','Partial','Compliant','Obtained','Completed','Limited'
467,467,467,'CB587028  ','Consent','Pending','2024-05-25','2025-08-16','General','Research','Compliant','Compliant','Partial','Partial','Obtained','In Progress','Fully Supported'
468,468,468,'CB834810  ','Consent','Pending','2025-02-14','2025-10-06','Multiple','Business Operations','Non-compliant','Partial','Non-compliant','Partial','Pending','In Progress','Partial'
469,469,469,'CB239281  ','Consent','Not Required','2024-04-24','2025-05-23','Specific','Research','Non-compliant','Non-compliant','Non-compliant','Compliant','Pending','Completed','Partial'
470,470,470,'CB475106  ','Legal Obligation','Pending','2024-11-25','2025-11-17','Specific','Research','Partial','Non-compliant','Non-compliant','Partial','Not Required','In Progress','Fully Supported'
471,471,471,'CB105271  ','Contract','Expired','2024-09-20','2025-09-15','Specific','Research','Partial','Partial','Compliant','Non-compliant','Pending','Required','Limited'
472,472,472,'CB223526  ','Legitimate Interest','Pending','2024-02-26','2026-12-06','Specific','Business Operations','Non-compliant','Partial','Non-compliant','Non-compliant','Obtained','Completed','Limited'
473,473,473,'CB673838  ','Consent','Valid','2024-10-17','2026-03-09','Specific','Marketing','Compliant','Non-compliant','Partial','Non-compliant','Not Required','Completed','Limited'
474,474,474,'CB769920  ','Contract','Not Required','2024-10-17','2025-12-16','Specific','Compliance','Partial','Non-compliant','Partial','Partial','Not Required','Completed','Partial'
475,475,475,'CB913331  ','Legitimate Interest','Expired','2024-07-30','2025-09-06','Multiple','Research','Non-compliant','Non-compliant','Compliant','Compliant','Obtained','Completed','Fully Supported'
476,476,476,'CB276790  ','Consent','Pending','2024-10-23','2026-05-11','Specific','Marketing','Non-compliant','Non-compliant','Partial','Non-compliant','Not Required','Required','Partial'
477,477,477,'CB872905  ','Legal Obligation','Not Required','2024-04-22','2026-03-22','Multiple','Compliance','Non-compliant','Non-compliant','Partial','Non-compliant','Pending','Completed','Limited'
478,478,478,'CB900843  ','Consent','Not Required','2024-08-09','2025-09-26','Specific','Business Operations','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Obtained','Completed','Limited'
479,479,479,'CB904482  ','Legitimate Interest','Valid','2024-12-07','2025-06-09','Specific','Research','Partial','Non-compliant','Partial','Partial','Pending','Required','Partial'
480,480,480,'CB608867  ','Legitimate Interest','Pending','2024-05-05','2025-04-13','Specific','Research','Partial','Non-compliant','Partial','Compliant','Pending','Completed','Partial'
481,481,481,'CB321727  ','Consent','Not Required','2024-10-30','2026-01-21','Multiple','Business Operations','Partial','Compliant','Non-compliant','Compliant','Not Required','In Progress','Limited'
482,482,482,'CB863259  ','Contract','Pending','2024-11-26','2025-09-16','Multiple','Compliance','Non-compliant','Partial','Compliant','Compliant','Pending','In Progress','Limited'
483,483,483,'CB435051  ','Contract','Expired','2024-09-03','2025-08-22','Multiple','Marketing','Non-compliant','Non-compliant','Partial','Partial','Pending','Required','Partial'
484,484,484,'CB456763  ','Legitimate Interest','Valid','2024-12-21','2025-05-08','General','Compliance','Compliant','Partial','Non-compliant','Compliant','Not Required','Required','Partial'
485,485,485,'CB430957  ','Legal Obligation','Valid','2024-03-17','2026-06-02','Multiple','Marketing','Non-compliant','Non-compliant','Partial','Partial','Obtained','Completed','Limited'
486,486,486,'CB741311  ','Legal Obligation','Pending','2025-01-27','2026-09-19','Multiple','Compliance','Compliant','Non-compliant','Partial','Partial','Obtained','In Progress','Partial'
487,487,487,'CB920328  ','Consent','Valid','2024-09-23','2026-02-10','Specific','Marketing','Non-compliant','Compliant','Compliant','Partial','Pending','Required','Limited'
488,488,488,'CB741528  ','Contract','Pending','2024-03-15','2025-08-28','Multiple','Research','Partial','Partial','Compliant','Non-compliant','Not Required','In Progress','Partial'
489,489,489,'CB423719  ','Contract','Valid','2024-04-03','2027-01-30','General','Compliance','Compliant','Non-compliant','Partial','Non-compliant','Pending','In Progress','Fully Supported'
490,490,490,'CB227544  ','Contract','Pending','2025-02-16','2025-05-07','Multiple','Business Operations','Compliant','Compliant','Partial','Partial','Obtained','Required','Fully Supported'
491,491,491,'CB841291  ','Legal Obligation','Not Required','2024-08-13','2026-06-08','General','Marketing','Compliant','Partial','Compliant','Compliant','Pending','In Progress','Partial'
492,492,492,'CB256021  ','Legitimate Interest','Not Required','2024-09-03','2025-06-06','Multiple','Compliance','Non-compliant','Partial','Partial','Partial','Not Required','In Progress','Limited'
