'MSG_45G3R   ','CNT_8G9O6   ','NET_346LV   ',0.984,2966.63,67.48,'Natural',0.904,0.9771,0.764,0.33,'KPM_MX8',0.2437
'MSG_YK2Y9   ','CNT_F15R1   ','NET_XF8C6   ',0.855,2535.83,1.09,'Random',0.244,0.1263,0.723,0.62,'KPM_7KI',0.8119
'MSG_TZQ4V   ','CNT_S0825   ','NET_YZRIU   ',0.555,9944.25,10.26,'Natural',0.146,0.2121,0.206,0.15,'KPM_PFJ',0.9913
'MSG_91BNZ   ','CNT_X2F9N   ','NET_DBB8Y   ',0.418,2646.84,75.84,'Random',0.450,0.1991,0.444,0.78,'KPM_LA6',0.0485
'MSG_B3WAA   ','CNT_QWMJL   ','NET_85X1O   ',0.797,7315.38,79.98,'Instant',0.961,0.9782,0.212,0.48,'KPM_RE5',0.2551
'MSG_H2XW6   ','CNT_QPUMH   ','NET_NW9AA   ',0.357,9705.31,96.01,'Instant',0.292,0.9040,0.576,0.09,'KPM_GPQ',0.3665
'MSG_BDMYR   ','CNT_M81SU   ','NET_5DAMY   ',0.406,9832.96,20.34,'Random',0.679,0.9004,0.524,0.44,'KPM_3V3',0.2812
'MSG_NL5T8   ','CNT_S90PV   ','NET_7HTLR   ',0.249,4706.23,70.43,'Delayed',0.393,0.0222,0.513,0.60,'KPM_SMF',0.1616
'MSG_HMQYV   ','CNT_IYXWV   ','NET_JVBD9   ',0.225,6522.60,7.87,'Natural',0.163,0.3248,0.031,0.41,'KPM_PD2',0.6078
'MSG_4EYG1   ','CNT_IV1Q1   ','NET_SCLN3   ',0.801,2452.28,61.90,'Delayed',0.743,0.2512,0.397,0.91,'KPM_5MR',0.1550
'MSG_9CHUM   ','CNT_T6M8U   ','NET_6TS3N   ',0.103,5538.54,13.75,'Delayed',0.812,0.1539,0.320,0.87,'KPM_2SJ',0.2815
'MSG_YXIZI   ','CNT_QOUAC   ','NET_TBJDH   ',0.748,2664.09,44.67,'Delayed',0.860,0.0655,0.753,0.17,'KPM_WJJ',0.1722
'MSG_TTE7O   ','CNT_KXQUI   ','NET_4QFRH   ',0.606,770.72,55.65,'Natural',0.774,0.7208,0.743,0.94,'KPM_EJS',0.2287
'MSG_04OPQ   ','CNT_OMVVP   ','NET_FWD9C   ',0.231,3640.30,94.37,'Natural',0.153,0.2223,0.023,0.88,'KPM_X6Q',0.4063
'MSG_JACRZ   ','CNT_D6YQ5   ','NET_QH6CX   ',0.787,2619.45,41.60,'Instant',0.071,0.9346,0.149,0.63,'KPM_0QL',0.0716
'MSG_WDD9R   ','CNT_L1BSD   ','NET_VWI6L   ',0.403,5534.40,14.55,'Natural',0.254,0.0902,0.278,0.70,'KPM_E70',0.0942
'MSG_YNF4E   ','CNT_IYU58   ','NET_SUGRC   ',0.125,2566.64,82.08,'Natural',0.016,0.1376,0.906,0.59,'KPM_OIW',0.0632
'MSG_IIDLN   ','CNT_3O83T   ','NET_2QJN6   ',0.884,3368.96,72.49,'Instant',0.860,0.2162,0.434,0.38,'KPM_8OS',0.9483
'MSG_IXTL7   ','CNT_AVXTO   ','NET_0EN87   ',0.939,9248.11,84.55,'Instant',0.679,0.3124,0.345,0.88,'KPM_BO5',0.2059
'MSG_Y03EL   ','CNT_Z8RN6   ','NET_42M3Q   ',0.422,8446.71,57.29,'Instant',0.346,0.1899,0.908,0.55,'KPM_U95',0.8569
'MSG_7NHLS   ','CNT_PG5XP   ','NET_IHF5U   ',0.603,1832.07,70.15,'Instant',0.324,0.1727,0.219,0.41,'KPM_W7G',0.1490
'MSG_31CJO   ','CNT_YMKK0   ','NET_3IK7F   ',0.976,1812.64,98.41,'Instant',0.299,0.5330,0.320,0.91,'KPM_YIY',0.7576
'MSG_XMIOP   ','CNT_S3OMO   ','NET_OT0OP   ',0.773,5654.11,43.02,'Natural',0.902,0.5384,0.018,0.33,'KPM_7N7',0.0210
'MSG_IMP7C   ','CNT_BTPJK   ','NET_D8EGC   ',0.257,9591.29,13.08,'Random',0.013,0.0977,0.410,0.42,'KPM_HMA',0.8238
'MSG_3AKBV   ','CNT_3A36B   ','NET_IFFOG   ',0.311,3079.08,7.43,'Instant',0.586,0.1647,0.561,0.14,'KPM_W07',0.0266
'MSG_SUFON   ','CNT_I12QI   ','NET_WU4XO   ',0.932,6610.30,16.09,'Instant',0.328,0.0470,0.126,0.64,'KPM_4VW',0.9922
'MSG_1TYGL   ','CNT_CSNMD   ','NET_BO8CU   ',0.466,6909.30,77.08,'Delayed',0.561,0.2071,0.075,0.75,'KPM_RQL',0.7310
'MSG_2LG70   ','CNT_DU1RN   ','NET_JMWSW   ',0.808,4791.58,3.73,'Random',0.699,0.6980,0.444,0.17,'KPM_4DA',0.9464
'MSG_W06MT   ','CNT_DLWJA   ','NET_LMRLU   ',0.811,4704.79,20.43,'Instant',0.273,0.7184,0.348,0.03,'KPM_1CX',0.0945
'MSG_E099E   ','CNT_LTQ7H   ','NET_PL9BM   ',0.836,3662.94,51.46,'Random',0.756,0.1355,0.278,0.43,'KPM_HCB',0.7574
'MSG_GI1AV   ','CNT_ANVG9   ','NET_VT6TG   ',0.250,7354.18,19.53,'Delayed',0.322,0.1849,0.164,0.38,'KPM_GAQ',0.0166
'MSG_VXC1J   ','CNT_UV781   ','NET_S960R   ',0.252,3591.17,97.25,'Instant',0.473,0.1743,0.969,0.94,'KPM_NX6',0.6927
'MSG_QQUEU   ','CNT_FZBVL   ','NET_T9F3C   ',0.216,7216.69,72.10,'Random',0.983,0.8565,0.781,0.09,'KPM_VC7',0.3459
'MSG_EHDUY   ','CNT_7YUAQ   ','NET_IC7EJ   ',0.618,9742.70,56.47,'Instant',0.755,0.5485,0.548,0.59,'KPM_XHB',0.0818
'MSG_9U2YD   ','CNT_IN5TJ   ','NET_A20N7   ',0.436,9904.76,29.87,'Instant',0.567,0.6799,0.696,0.93,'KPM_RUM',0.2931
'MSG_V89BJ   ','CNT_ATQBS   ','NET_JU68A   ',0.931,9334.09,99.77,'Instant',0.903,0.3833,0.868,0.92,'KPM_X5J',0.2561
'MSG_8O52Q   ','CNT_CKOMI   ','NET_TLT45   ',0.023,8160.52,63.95,'Instant',0.762,0.6050,0.047,0.80,'KPM_7HC',0.1565
'MSG_O9225   ','CNT_PT7QD   ','NET_6FT5I   ',0.609,9793.45,31.91,'Random',0.245,0.4045,0.147,0.26,'KPM_U28',0.1175
'MSG_6R0T7   ','CNT_0VMH2   ','NET_SUR89   ',0.572,671.75,52.97,'Delayed',0.444,0.7471,0.474,0.52,'KPM_XTQ',0.1677
'MSG_772FU   ','CNT_LJEKP   ','NET_VK64P   ',0.643,8174.44,85.38,'Random',0.984,0.1668,0.705,0.45,'KPM_5LA',0.7636
'MSG_KKVKQ   ','CNT_9KFT2   ','NET_SB8MM   ',0.741,9897.38,20.33,'Natural',0.369,0.7166,0.712,0.71,'KPM_EFZ',0.5060
'MSG_CQJWV   ','CNT_O5VW4   ','NET_EA9MP   ',0.794,4072.88,83.76,'Natural',0.980,0.8855,0.790,0.38,'KPM_97W',0.6983
'MSG_I3BKS   ','CNT_1UKSD   ','NET_HSQ2H   ',0.232,4450.68,28.18,'Natural',0.761,0.5730,0.682,0.50,'KPM_H4Z',0.3986
'MSG_ATPRU   ','CNT_7XZ1L   ','NET_UENKZ   ',0.577,5973.73,40.29,'Natural',0.151,0.7836,0.848,0.73,'KPM_E74',0.1569
'MSG_CQ5F1   ','CNT_CTE8U   ','NET_8S3EA   ',0.109,2362.42,83.05,'Delayed',0.386,0.4492,0.840,0.79,'KPM_6BA',0.9015
'MSG_U87MZ   ','CNT_U0SCO   ','NET_FHLAR   ',0.079,9193.79,47.46,'Natural',0.290,0.7345,0.985,0.39,'KPM_VR7',0.8861
'MSG_DR9KN   ','CNT_T16NW   ','NET_QNF9W   ',0.236,7446.00,20.39,'Delayed',0.819,0.1184,0.210,0.81,'KPM_VYY',0.9185
'MSG_A10O3   ','CNT_71Q5U   ','NET_BRLYS   ',0.009,153.64,33.64,'Instant',0.062,0.9299,0.630,0.74,'KPM_GBK',0.2704
'MSG_7LW42   ','CNT_L2WCF   ','NET_VB150   ',0.915,9404.25,54.01,'Instant',0.472,0.3949,0.877,0.52,'KPM_8WK',0.3656
'MSG_521WP   ','CNT_92ZN8   ','NET_S1CET   ',0.133,1774.30,81.48,'Instant',0.590,0.1839,0.082,0.58,'KPM_4BS',0.2640
'MSG_5G3OQ   ','CNT_C8WF7   ','NET_HJYIY   ',0.203,2884.37,5.07,'Natural',0.780,0.1737,0.842,0.44,'KPM_UC7',0.8901
'MSG_SGTTZ   ','CNT_KASV1   ','NET_FYY6D   ',0.158,3267.27,66.83,'Random',0.518,0.0436,0.154,0.29,'KPM_2CZ',0.5078
'MSG_M6HD5   ','CNT_PXXC4   ','NET_Z2QZ9   ',0.598,4301.19,40.75,'Natural',0.073,0.2588,0.041,0.69,'KPM_CT5',0.1476
'MSG_IQGZ6   ','CNT_NJZ54   ','NET_1SHIM   ',0.479,9863.85,37.53,'Delayed',0.482,0.1014,0.909,0.94,'KPM_E5B',0.6455
'MSG_BJ7XZ   ','CNT_24YFV   ','NET_7HKKJ   ',0.646,7804.85,97.25,'Natural',0.105,0.8026,0.414,0.16,'KPM_TII',0.1471
'MSG_SQR9Q   ','CNT_A0ZLR   ','NET_V3XOL   ',0.616,8406.40,15.49,'Natural',0.842,0.4105,0.337,0.21,'KPM_OEB',0.7115
'MSG_UU07V   ','CNT_ILTSE   ','NET_LEWXF   ',0.575,1165.26,31.92,'Natural',0.922,0.8608,0.685,0.38,'KPM_1CS',0.6030
'MSG_D3HDA   ','CNT_5DFXW   ','NET_BJ09V   ',0.947,3667.77,61.44,'Random',0.975,0.2166,0.151,0.03,'KPM_6LC',0.3966
'MSG_KME7R   ','CNT_FSK7U   ','NET_D22WS   ',0.303,8452.29,39.37,'Random',0.756,0.1599,0.684,0.96,'KPM_IYZ',0.8635
'MSG_HXP1P   ','CNT_I7DUR   ','NET_RMQD2   ',0.522,1571.82,36.81,'Natural',0.280,0.0192,0.513,0.36,'KPM_13U',0.3393
'MSG_NKHKW   ','CNT_9YJQW   ','NET_SD0FM   ',0.063,4038.07,71.70,'Delayed',0.920,0.8357,0.738,0.02,'KPM_OC6',0.4823
'MSG_ZJ5JG   ','CNT_EXAV9   ','NET_9XNAN   ',0.382,1902.86,6.40,'Instant',0.699,0.2146,0.166,0.67,'KPM_2MB',0.8802
'MSG_6D8ET   ','CNT_MJ1EN   ','NET_042D0   ',0.154,221.98,8.93,'Random',0.734,0.1665,0.756,0.26,'KPM_UYM',0.9388
'MSG_OM6SX   ','CNT_DZBYU   ','NET_WRJOR   ',0.538,135.11,3.52,'Delayed',0.626,0.8115,0.935,0.68,'KPM_P7M',0.4531
'MSG_NF39G   ','CNT_USQQ2   ','NET_9H17M   ',0.630,3266.00,87.47,'Random',0.087,0.1851,0.595,0.07,'KPM_G31',0.1127
'MSG_D9G85   ','CNT_5YGJU   ','NET_OKV11   ',0.809,1841.87,45.38,'Instant',0.840,0.8686,0.196,0.35,'KPM_869',0.5620
'MSG_69UG9   ','CNT_CWCR9   ','NET_7VPVI   ',0.212,2902.07,1.79,'Natural',0.610,0.2025,0.352,0.53,'KPM_X2T',0.2267
'MSG_2AQTF   ','CNT_3X4R8   ','NET_PG02E   ',0.072,5232.64,19.00,'Natural',0.926,0.1736,0.512,0.91,'KPM_JZZ',0.1447
'MSG_0GFS3   ','CNT_1CLZG   ','NET_955WG   ',0.504,4374.94,59.81,'Random',0.464,0.3872,0.394,0.40,'KPM_58R',0.1159
'MSG_6CV1D   ','CNT_XDGAS   ','NET_IWAGV   ',0.872,5525.53,13.20,'Natural',0.041,0.9451,0.940,0.63,'KPM_XQI',0.6682
'MSG_V4Y6V   ','CNT_C5OX1   ','NET_ABUQP   ',0.368,4629.80,12.12,'Natural',0.251,0.9101,0.003,0.51,'KPM_DMY',0.0791
'MSG_OB8CV   ','CNT_7GGJ4   ','NET_5S7NO   ',0.941,8524.88,76.54,'Delayed',0.444,0.6123,0.455,0.54,'KPM_I4V',0.8274
'MSG_0J3C2   ','CNT_MZA60   ','NET_OPVYA   ',0.323,8364.00,72.90,'Random',0.651,0.1650,0.289,0.22,'KPM_U39',0.6991
'MSG_HAYGR   ','CNT_YSMA6   ','NET_PZTMT   ',0.898,6542.95,83.38,'Instant',0.179,0.9531,0.141,0.53,'KPM_PH4',0.4503
'MSG_3ANEZ   ','CNT_KYMM5   ','NET_B8244   ',0.067,1222.54,59.04,'Instant',0.848,0.5151,0.737,0.83,'KPM_IMH',0.7683
'MSG_UMJA6   ','CNT_EN2B9   ','NET_DID8W   ',0.361,2622.06,80.46,'Natural',0.085,0.9880,0.631,0.62,'KPM_Y0F',0.1934
'MSG_8TART   ','CNT_IXOXM   ','NET_5DTYX   ',0.932,4244.93,25.15,'Instant',0.288,0.8595,0.483,0.98,'KPM_66K',0.8281
'MSG_J0V5L   ','CNT_VRSE7   ','NET_4XI24   ',0.233,3729.39,85.06,'Delayed',0.289,0.2782,0.753,0.76,'KPM_CSP',0.1380
'MSG_IZP0E   ','CNT_SI75Y   ','NET_YTVBS   ',0.885,8645.99,24.15,'Natural',0.651,0.6877,0.387,0.27,'KPM_QTI',0.0287
'MSG_OZU3J   ','CNT_4ITV9   ','NET_XE8AX   ',0.610,4429.41,93.08,'Delayed',0.362,0.9583,0.266,0.50,'KPM_REG',0.6470
'MSG_LSP76   ','CNT_X35O3   ','NET_XF784   ',0.334,8842.89,25.56,'Random',0.726,0.1710,0.367,0.11,'KPM_WGS',0.7991
'MSG_WGXJJ   ','CNT_MRI9U   ','NET_2X383   ',0.217,2517.66,81.30,'Natural',0.001,0.3031,0.397,0.63,'KPM_WNV',0.0742
'MSG_B8V9F   ','CNT_VZ0VR   ','NET_ATASX   ',0.976,833.37,48.08,'Delayed',0.339,0.9199,0.715,0.26,'KPM_4FV',0.3863
'MSG_PNG74   ','CNT_R9M41   ','NET_KGAB8   ',0.946,1807.21,23.79,'Instant',0.365,0.2715,0.195,0.55,'KPM_M27',0.4787
'MSG_WZ7LC   ','CNT_BL39I   ','NET_R0Z9Q   ',0.221,5180.13,60.64,'Instant',0.237,0.5079,0.949,0.81,'KPM_BUK',0.2042
'MSG_NO82Q   ','CNT_BCRCD   ','NET_AEDC7   ',0.005,6944.74,25.44,'Delayed',0.792,0.0649,0.395,0.70,'KPM_MSS',0.1782
'MSG_DQEE0   ','CNT_W6OJN   ','NET_PBG1O   ',0.480,1643.77,37.82,'Delayed',0.445,0.3706,0.222,0.91,'KPM_ZKL',0.2340
'MSG_M0HKN   ','CNT_6Y5EH   ','NET_24RZE   ',0.532,7965.75,99.98,'Delayed',0.466,0.9337,0.120,0.62,'KPM_099',0.1313
'MSG_2FZZ4   ','CNT_BRFPO   ','NET_9N4V6   ',0.797,6452.40,99.38,'Instant',0.361,0.5789,0.043,0.66,'KPM_YDI',0.0314
'MSG_D27B7   ','CNT_SC924   ','NET_H57VK   ',0.991,7836.37,52.32,'Natural',0.745,0.7968,0.130,0.03,'KPM_90G',0.5906
'MSG_ACTOI   ','CNT_UIWNY   ','NET_X4J70   ',0.813,8099.08,79.24,'Instant',0.964,0.3348,0.548,0.56,'KPM_ITS',0.6650
'MSG_PRYO1   ','CNT_5T2NP   ','NET_8GNCV   ',0.011,2223.51,99.44,'Random',0.425,0.3865,0.882,0.11,'KPM_M1W',0.4346
'MSG_5TE8H   ','CNT_F647C   ','NET_GWQ4J   ',0.960,7737.01,6.27,'Delayed',0.690,0.6699,0.156,0.83,'KPM_5YI',0.8987
'MSG_FX7IJ   ','CNT_INE1O   ','NET_M61UD   ',0.328,5725.63,86.71,'Natural',0.239,0.1462,0.387,0.67,'KPM_F3F',0.9828
'MSG_3QSXE   ','CNT_AZHYT   ','NET_XNDT2   ',0.008,7753.87,69.93,'Delayed',0.848,0.0542,0.216,0.21,'KPM_1PE',0.4493
'MSG_30257   ','CNT_PIQIS   ','NET_ODEID   ',0.337,8341.05,90.34,'Random',0.894,0.1973,0.377,0.61,'KPM_3L6',0.4448
'MSG_RMRRU   ','CNT_X0U5N   ','NET_8V8XC   ',0.354,7505.82,59.70,'Delayed',0.389,0.3333,0.454,0.45,'KPM_QHZ',0.7963
'MSG_CYBYK   ','CNT_LNWSI   ','NET_Z4LML   ',0.705,8594.12,97.88,'Natural',0.239,0.0131,0.239,0.35,'KPM_JTZ',0.0031
'MSG_9R4OV   ','CNT_IJ0VN   ','NET_EJF2K   ',0.122,200.85,72.02,'Instant',0.367,0.3070,0.465,0.33,'KPM_VNY',0.3243
'MSG_OH2XY   ','CNT_QFYND   ','NET_BT0DC   ',0.751,2907.39,28.48,'Natural',0.352,0.4477,0.480,0.83,'KPM_GNE',0.1029
'MSG_UA86H   ','CNT_D2L0X   ','NET_P9PPA   ',0.167,4199.14,84.20,'Random',0.214,0.8121,0.088,0.72,'KPM_H7V',0.4466
'MSG_UHDL0   ','CNT_NL5AJ   ','NET_6FHO0   ',0.314,5541.70,63.35,'Random',0.467,0.1191,0.220,0.87,'KPM_2ZS',0.2078
'MSG_KB9HY   ','CNT_YXRAA   ','NET_I0N95   ',0.616,6268.74,59.39,'Delayed',0.077,0.9782,0.191,0.26,'KPM_RLD',0.1353
'MSG_ALBSJ   ','CNT_LZY54   ','NET_PMWIB   ',0.103,7873.73,48.17,'Instant',0.470,0.4867,0.528,0.81,'KPM_X7L',0.4883
'MSG_5JLK6   ','CNT_OL9FT   ','NET_2Y6PP   ',0.469,3722.15,1.19,'Instant',0.234,0.4326,1.000,0.56,'KPM_BZQ',0.3939
'MSG_882D5   ','CNT_GR459   ','NET_YQPCF   ',0.653,1968.66,75.85,'Natural',0.026,0.3241,0.554,0.26,'KPM_MUQ',0.4132
'MSG_JGWME   ','CNT_9WRRC   ','NET_F6J0H   ',0.881,9441.76,65.05,'Instant',0.917,0.0388,0.935,0.27,'KPM_2RN',0.0925
'MSG_9E9B4   ','CNT_QCK9C   ','NET_OYWAV   ',0.123,7979.03,64.35,'Delayed',0.471,0.3491,0.678,0.65,'KPM_0QS',0.9460
'MSG_34DV0   ','CNT_K1XYU   ','NET_Z7H1Z   ',0.337,7615.46,77.98,'Delayed',0.093,0.5048,0.378,0.20,'KPM_ZN3',0.4053
'MSG_BFKPQ   ','CNT_5P1PZ   ','NET_77SF1   ',0.887,4623.95,7.43,'Instant',0.638,0.1172,0.713,0.01,'KPM_LUM',0.6489
'MSG_M30CP   ','CNT_WILTE   ','NET_VHA4P   ',0.153,5172.66,80.42,'Instant',0.273,0.2931,0.401,0.18,'KPM_I01',0.4068
'MSG_R8KPL   ','CNT_L0P8S   ','NET_9Y7TL   ',0.058,2797.54,73.73,'Instant',0.880,0.9247,0.717,0.35,'KPM_G6T',0.3091
'MSG_2SEGW   ','CNT_NDW5A   ','NET_G3KY4   ',0.416,5317.95,70.85,'Instant',0.207,0.9073,0.780,0.73,'KPM_ZH7',0.4864
'MSG_DNSXW   ','CNT_EGZ0H   ','NET_8MPOS   ',0.633,5289.74,12.02,'Instant',0.940,0.7142,0.934,0.54,'KPM_U7Y',0.5793
'MSG_VBSFV   ','CNT_1F01J   ','NET_288MR   ',0.580,9407.99,10.17,'Delayed',0.904,0.2548,0.642,0.69,'KPM_W7S',0.0460
'MSG_FHUNQ   ','CNT_MO4JR   ','NET_FM67K   ',0.201,5822.88,76.27,'Natural',0.001,0.7345,0.895,0.42,'KPM_QLR',0.2903
'MSG_JSUZT   ','CNT_8PQ5C   ','NET_WD1C9   ',0.470,3404.66,22.99,'Instant',0.847,0.5879,0.942,0.10,'KPM_UGB',0.6723
'MSG_IT68X   ','CNT_006W5   ','NET_37ROB   ',0.811,4774.11,30.62,'Delayed',0.977,0.7056,0.943,0.28,'KPM_39U',0.8424
'MSG_17EFN   ','CNT_L1CYU   ','NET_ZTFRQ   ',0.163,380.19,28.49,'Instant',0.472,0.0722,0.591,0.81,'KPM_8HX',0.4915
'MSG_76T5P   ','CNT_RIOY2   ','NET_FDX3Q   ',0.430,6227.87,38.75,'Natural',0.380,0.5495,0.899,0.25,'KPM_WKB',0.9189
'MSG_XBRYN   ','CNT_TRESA   ','NET_TVOWS   ',0.007,7326.38,74.36,'Random',0.882,0.3707,0.720,0.59,'KPM_AEM',0.0956
'MSG_V6LGG   ','CNT_FOV96   ','NET_0KKCV   ',0.934,2958.01,40.50,'Delayed',0.742,0.9632,0.496,0.32,'KPM_4RM',0.1974
'MSG_3YNYQ   ','CNT_7PKCK   ','NET_GPRB2   ',0.924,9991.79,77.16,'Delayed',0.071,0.3507,0.913,0.34,'KPM_54L',0.4990
'MSG_A8ZVN   ','CNT_CC9ZE   ','NET_NS60N   ',0.956,4420.58,51.37,'Instant',0.443,0.4097,0.181,0.84,'KPM_CZR',0.2829
'MSG_OELQU   ','CNT_ZKRSX   ','NET_7UC6X   ',0.041,3416.01,30.21,'Natural',0.435,0.1381,0.344,0.85,'KPM_3G7',0.1838
'MSG_R09Y3   ','CNT_IYME1   ','NET_LCY8B   ',0.557,2307.80,95.25,'Random',0.036,0.9374,0.172,0.51,'KPM_E5F',0.7814
'MSG_NMECH   ','CNT_XXNGS   ','NET_T0Z5L   ',0.613,1250.45,30.13,'Natural',0.025,0.1965,0.610,0.03,'KPM_W8S',0.6694
'MSG_5WM9V   ','CNT_1RFHS   ','NET_BDK6K   ',0.251,3755.64,69.14,'Natural',0.163,0.8245,0.318,0.25,'KPM_C66',0.6047
'MSG_B306B   ','CNT_1TWU4   ','NET_R63FL   ',0.112,1726.18,37.46,'Instant',0.608,0.4684,0.067,0.28,'KPM_VS9',0.8592
'MSG_QC9VV   ','CNT_IW395   ','NET_177AF   ',0.300,1245.81,96.54,'Delayed',0.238,0.4212,0.749,0.22,'KPM_WWP',0.1573
'MSG_7U2BI   ','CNT_E71L6   ','NET_TI2TR   ',0.815,4557.05,68.65,'Instant',0.077,0.5890,0.093,0.82,'KPM_4CH',0.5820
'MSG_ZFTU2   ','CNT_DSKZG   ','NET_12D2X   ',0.095,6537.68,34.82,'Delayed',0.378,0.3968,0.500,0.91,'KPM_PFM',0.9568
'MSG_BHHPY   ','CNT_T0WYS   ','NET_BBR1M   ',0.719,4435.78,29.97,'Random',0.802,0.8781,0.226,0.65,'KPM_KN7',0.7902
'MSG_O4KNV   ','CNT_00GEW   ','NET_PWOHL   ',0.571,1380.89,72.05,'Delayed',0.891,0.4904,0.515,0.44,'KPM_OTO',0.9054
'MSG_V1ZX5   ','CNT_LX787   ','NET_6FTFV   ',0.035,6030.58,54.53,'Random',0.659,0.6386,0.147,0.45,'KPM_3NX',0.2112
'MSG_87GHC   ','CNT_8GW57   ','NET_QXLRV   ',0.372,5639.57,3.26,'Delayed',0.458,0.1537,0.308,0.55,'KPM_0OE',0.5760
'MSG_PG98G   ','CNT_1FBD9   ','NET_YM0CH   ',0.356,8625.16,16.21,'Instant',0.385,0.5370,0.035,0.09,'KPM_ZUE',0.4979
'MSG_MMGJ7   ','CNT_OU955   ','NET_TH8BE   ',0.191,9673.70,84.20,'Random',0.021,0.3282,0.829,0.39,'KPM_1S9',0.8012
'MSG_AHIAV   ','CNT_8WERS   ','NET_QCAY6   ',0.304,2901.27,52.60,'Natural',0.790,0.9524,0.286,0.08,'KPM_8ES',0.8095
'MSG_GBIFZ   ','CNT_XI7G2   ','NET_53QAW   ',0.553,6818.14,92.02,'Delayed',0.635,0.1721,0.164,0.59,'KPM_OZ1',0.1842
'MSG_05L72   ','CNT_R259R   ','NET_7AYDM   ',0.181,3447.68,83.54,'Natural',0.359,0.3268,0.212,0.86,'KPM_0YS',0.2516
'MSG_4VDUR   ','CNT_OZ2TB   ','NET_U0KL4   ',0.038,2496.12,3.59,'Random',0.304,0.4978,0.686,0.89,'KPM_CTR',0.4777
'MSG_U7DFY   ','CNT_KXP49   ','NET_7YWA4   ',0.502,84.42,47.75,'Natural',0.069,0.6023,0.247,0.25,'KPM_ZLI',0.0805
'MSG_0HETJ   ','CNT_1IERA   ','NET_M2HEA   ',0.452,1561.23,21.61,'Delayed',0.537,0.8692,0.170,0.89,'KPM_T60',0.0654
'MSG_4H511   ','CNT_I8YW4   ','NET_ZWFDI   ',0.356,7930.50,68.10,'Delayed',0.528,0.8745,0.764,0.73,'KPM_562',0.4512
'MSG_E154X   ','CNT_3M1EC   ','NET_HZJGC   ',0.542,3252.62,53.13,'Natural',0.289,0.8576,0.764,0.59,'KPM_7QW',0.6140
'MSG_Z95R4   ','CNT_PJR1N   ','NET_LUWUE   ',0.184,3743.00,48.57,'Delayed',0.070,0.1052,0.136,0.38,'KPM_K9I',0.9037
'MSG_CUGSH   ','CNT_T4660   ','NET_JMURI   ',0.239,7272.79,88.28,'Random',0.087,0.5147,0.863,0.14,'KPM_3JO',0.1689
'MSG_0C18P   ','CNT_NK0BC   ','NET_L7HCN   ',0.086,4578.10,31.20,'Delayed',0.982,0.4117,0.962,0.34,'KPM_W7D',0.8826
'MSG_B11XP   ','CNT_8GTB1   ','NET_CTB3R   ',0.902,175.22,94.31,'Random',0.283,0.6635,0.536,0.98,'KPM_A49',0.3648
'MSG_NJZWP   ','CNT_EDZVW   ','NET_3QQQC   ',0.487,8482.53,50.18,'Random',0.556,0.7379,0.126,0.05,'KPM_3T2',0.6842
'MSG_CU0BP   ','CNT_949U8   ','NET_BKZ1G   ',0.969,1911.12,60.23,'Random',0.574,0.6663,0.517,0.66,'KPM_HNQ',0.4239
'MSG_BFPBN   ','CNT_EQY62   ','NET_2LYN9   ',0.985,2680.52,9.79,'Natural',0.178,0.4162,0.997,0.71,'KPM_KO0',0.8182
'MSG_ZO0Y6   ','CNT_KF7B7   ','NET_4NHYV   ',0.761,9698.06,56.43,'Natural',0.852,0.5136,0.989,0.97,'KPM_47N',0.5732
'MSG_75L2H   ','CNT_8QIWY   ','NET_8ZR8T   ',0.880,8010.21,99.82,'Delayed',0.389,0.6429,0.912,0.01,'KPM_JE9',0.2595
'MSG_4K9O1   ','CNT_XJYW0   ','NET_7G0LA   ',0.146,4856.15,15.49,'Random',0.265,0.7530,0.724,0.17,'KPM_LXE',0.2356
'MSG_N9AMN   ','CNT_6TTJX   ','NET_GPYR9   ',0.655,9314.85,4.88,'Random',0.850,0.6023,0.277,0.66,'KPM_N3G',0.5309
'MSG_Z0QV9   ','CNT_P5ZF1   ','NET_0JUF2   ',0.996,5113.66,33.76,'Random',0.349,0.7748,0.220,0.70,'KPM_ZJT',0.2882
'MSG_JHP0P   ','CNT_C0ZR7   ','NET_1H6MD   ',0.276,2355.74,49.03,'Instant',0.145,0.4310,0.000,0.17,'KPM_ETP',0.1547
'MSG_H5PV6   ','CNT_800ED   ','NET_N447Y   ',0.987,6311.00,69.92,'Instant',0.732,0.1039,0.580,0.59,'KPM_ZZA',0.0948
'MSG_P0TMP   ','CNT_YJOI9   ','NET_JF6OV   ',0.465,559.64,14.35,'Delayed',0.194,0.1517,0.785,0.27,'KPM_804',0.5159
'MSG_VGW0A   ','CNT_9KFBO   ','NET_JZUEO   ',0.006,4400.30,3.25,'Instant',0.418,0.5931,0.878,0.16,'KPM_3A6',0.7302
'MSG_7YVCN   ','CNT_KQMQW   ','NET_VMVOB   ',0.154,7330.46,40.91,'Delayed',0.960,0.5250,0.107,0.03,'KPM_TZS',0.4355
'MSG_19J22   ','CNT_8Y3CQ   ','NET_87ZQ4   ',0.594,1270.11,6.38,'Natural',0.200,0.4145,0.033,0.29,'KPM_48K',0.8313
'MSG_8W5OU   ','CNT_703SB   ','NET_NBE21   ',0.986,9297.29,13.77,'Instant',0.460,0.5171,0.589,0.58,'KPM_ABZ',0.3239
