'TECH_DV5FD  ','NET_H57VK   ','MSG_D27B7   ','192.168.120.131',0.790,26,0.4748,10,'Suspected',3,NULL,0.374,0.43259
'TECH_TG41L  ','NET_X4J70   ','MSG_ACTOI   ','192.168.198.98',0.454,11,0.8586,9,'Suspected',16,NULL,0.357,0.53887
'TECH_UFR0L  ','NET_8GNCV   ','MSG_PRYO1   ','192.168.184.171',0.383,34,0.8453,4,'No',20,NULL,0.851,0.75508
'TECH_OXMFX  ','NET_GWQ4J   ','MSG_5TE8H   ','192.168.124.110',0.834,37,0.5386,10,'No',8,NULL,0.247,0.23317
'TECH_1SOAE  ','NET_M61UD   ','MSG_FX7IJ   ','192.168.83.62',0.956,2,0.8764,7,'Yes',7,NULL,0.269,0.73844
'TECH_OR8ZO  ','NET_XNDT2   ','MSG_3QSXE   ','192.168.12.224',0.648,42,0.7817,2,'Yes',1,NULL,0.194,0.52621
'TECH_V7M82  ','NET_ODEID   ','MSG_30257   ','192.168.255.228',0.698,1,0.8786,10,'No',6,NULL,0.714,0.21721
'TECH_Z9H22  ','NET_8V8XC   ','MSG_RMRRU   ','192.168.16.180',0.666,37,0.9347,1,'No',19,NULL,0.966,0.15688
'TECH_SY45Z  ','NET_Z4LML   ','MSG_CYBYK   ','192.168.38.173',0.362,17,0.7937,4,'Yes',18,NULL,0.937,0.02420
'TECH_QC0MX  ','NET_EJF2K   ','MSG_9R4OV   ','192.168.223.111',0.190,14,0.9510,10,'No',16,NULL,0.414,0.27029
'TECH_3QGFF  ','NET_BT0DC   ','MSG_OH2XY   ','192.168.231.229',0.898,25,0.0279,3,'Suspected',13,NULL,0.685,0.20864
'TECH_3RMD1  ','NET_P9PPA   ','MSG_UA86H   ','192.168.139.36',0.533,18,0.9019,4,'No',12,NULL,0.177,0.56341
'TECH_N9UZE  ','NET_6FHO0   ','MSG_UHDL0   ','192.168.199.157',0.526,6,0.8628,5,'No',20,NULL,0.836,0.74330
'TECH_ODZEI  ','NET_I0N95   ','MSG_KB9HY   ','192.168.104.226',0.624,3,0.0854,9,'Suspected',17,NULL,0.470,0.40417
'TECH_PVSTY  ','NET_PMWIB   ','MSG_ALBSJ   ','192.168.68.63',0.154,42,0.3739,8,'Suspected',4,NULL,0.870,0.12113
'TECH_U9VXG  ','NET_2Y6PP   ','MSG_5JLK6   ','192.168.143.193',0.344,46,0.0843,6,'Suspected',11,NULL,0.608,0.66278
'TECH_N0TB0  ','NET_YQPCF   ','MSG_882D5   ','192.168.140.169',0.004,48,0.8365,6,'Yes',4,NULL,0.683,0.73418
'TECH_0B5EE  ','NET_F6J0H   ','MSG_JGWME   ','192.168.163.115',0.429,16,0.9244,4,'Suspected',18,NULL,0.719,0.69469
'TECH_YBNM5  ','NET_OYWAV   ','MSG_9E9B4   ','192.168.235.104',0.741,4,0.3785,2,'No',2,NULL,0.625,0.91243
'TECH_8JQWQ  ','NET_Z7H1Z   ','MSG_34DV0   ','192.168.228.57',0.719,12,0.1841,7,'Yes',8,NULL,0.826,0.47040
'TECH_DIFUB  ','NET_77SF1   ','MSG_BFKPQ   ','192.168.239.210',0.542,36,0.0009,3,'Yes',18,NULL,0.939,0.77049
'TECH_L5V8N  ','NET_VHA4P   ','MSG_M30CP   ','192.168.128.104',0.083,22,0.9817,3,'Suspected',14,NULL,0.425,0.39607
'TECH_2IRLY  ','NET_9Y7TL   ','MSG_R8KPL   ','192.168.132.47',0.128,37,0.2685,6,'Yes',20,NULL,0.431,0.77791
'TECH_TPBKL  ','NET_G3KY4   ','MSG_2SEGW   ','192.168.134.118',0.953,47,0.5200,8,'No',5,NULL,0.439,0.15439
'TECH_G2L66  ','NET_8MPOS   ','MSG_DNSXW   ','192.168.244.168',0.795,4,0.0839,6,'Yes',3,NULL,0.188,0.04009
'TECH_4SONX  ','NET_288MR   ','MSG_VBSFV   ','192.168.78.215',0.858,12,0.0061,5,'No',12,NULL,0.523,0.91977
'TECH_RQ66D  ','NET_FM67K   ','MSG_FHUNQ   ','192.168.80.63',0.582,47,0.3008,3,'No',10,NULL,0.414,0.95092
'TECH_WBN49  ','NET_WD1C9   ','MSG_JSUZT   ','192.168.108.107',0.340,34,0.1940,7,'Yes',14,NULL,0.699,0.61745
'TECH_5IAQX  ','NET_37ROB   ','MSG_IT68X   ','192.168.14.6',0.640,22,0.2520,6,'Suspected',8,NULL,0.516,0.93849
'TECH_9X1Q5  ','NET_ZTFRQ   ','MSG_17EFN   ','192.168.153.154',0.097,10,0.7046,8,'Suspected',16,NULL,0.733,0.14045
'TECH_7FHIR  ','NET_FDX3Q   ','MSG_76T5P   ','192.168.180.103',0.088,26,0.5321,7,'Yes',19,NULL,0.735,0.67436
'TECH_WPSX7  ','NET_TVOWS   ','MSG_XBRYN   ','192.168.115.157',0.409,23,0.2244,7,'Yes',11,NULL,0.201,0.73304
'TECH_UDO8D  ','NET_0KKCV   ','MSG_V6LGG   ','192.168.186.58',0.300,41,0.4997,0,'Yes',4,NULL,0.871,0.86479
'TECH_U7FAU  ','NET_GPRB2   ','MSG_3YNYQ   ','192.168.136.199',0.214,27,0.9023,0,'No',10,NULL,0.970,0.65233
'TECH_91A0V  ','NET_NS60N   ','MSG_A8ZVN   ','192.168.254.86',0.468,28,0.6230,4,'Suspected',11,NULL,0.035,0.22830
'TECH_9RYJI  ','NET_7UC6X   ','MSG_OELQU   ','192.168.58.25',0.298,26,0.6394,6,'Yes',1,NULL,0.905,0.28379
'TECH_Z9KAM  ','NET_LCY8B   ','MSG_R09Y3   ','192.168.124.217',0.011,47,0.9439,9,'Suspected',14,NULL,0.358,0.18223
'TECH_X6OTA  ','NET_T0Z5L   ','MSG_NMECH   ','192.168.221.92',0.667,1,0.0497,10,'Yes',7,NULL,0.349,0.01876
'TECH_EPO9W  ','NET_BDK6K   ','MSG_5WM9V   ','192.168.85.253',0.229,44,0.6078,9,'Suspected',5,NULL,0.889,0.52271
'TECH_JXIS9  ','NET_R63FL   ','MSG_B306B   ','192.168.159.203',0.211,21,0.2089,9,'Yes',15,NULL,0.233,0.01740
'TECH_GWH2D  ','NET_177AF   ','MSG_QC9VV   ','192.168.149.33',0.528,15,0.7885,8,'Suspected',15,NULL,0.369,0.61718
'TECH_498UX  ','NET_TI2TR   ','MSG_7U2BI   ','192.168.45.201',0.724,20,0.0901,3,'No',16,NULL,0.132,0.81179
'TECH_1Z0UL  ','NET_12D2X   ','MSG_ZFTU2   ','192.168.161.15',0.678,17,0.7423,7,'Suspected',14,NULL,0.608,0.41332
'TECH_GMK27  ','NET_BBR1M   ','MSG_BHHPY   ','192.168.57.131',0.812,3,0.6188,7,'Suspected',19,NULL,0.384,0.49338
'TECH_N1TKO  ','NET_PWOHL   ','MSG_O4KNV   ','192.168.192.66',0.213,47,0.8036,6,'Suspected',12,NULL,0.056,0.53069
'TECH_B3QTR  ','NET_6FTFV   ','MSG_V1ZX5   ','192.168.120.59',0.329,19,0.7107,2,'Yes',9,NULL,0.705,0.99251
'TECH_QF443  ','NET_QXLRV   ','MSG_87GHC   ','192.168.218.122',0.897,26,0.9683,8,'Yes',16,NULL,0.618,0.53854
'TECH_KDDW7  ','NET_YM0CH   ','MSG_PG98G   ','192.168.170.3',0.687,4,0.5815,7,'No',1,NULL,0.145,0.49377
'TECH_GQ7FV  ','NET_TH8BE   ','MSG_MMGJ7   ','192.168.69.218',0.770,42,0.2856,10,'Suspected',12,NULL,0.716,0.60415
'TECH_OO4I4  ','NET_QCAY6   ','MSG_AHIAV   ','192.168.109.64',0.396,7,0.6571,5,'No',2,NULL,0.625,0.25149
'TECH_MGEHH  ','NET_53QAW   ','MSG_GBIFZ   ','192.168.206.35',0.948,29,0.3143,9,'No',12,NULL,0.069,0.91516
'TECH_W35LZ  ','NET_7AYDM   ','MSG_05L72   ','192.168.228.185',0.078,34,0.5232,7,'Suspected',14,NULL,0.417,0.33897
'TECH_FVV6E  ','NET_U0KL4   ','MSG_4VDUR   ','192.168.11.124',0.013,33,0.6023,7,'Yes',6,NULL,0.627,0.65091
'TECH_W3PKE  ','NET_7YWA4   ','MSG_U7DFY   ','192.168.62.98',0.779,30,0.7873,5,'Yes',12,NULL,0.403,0.85869
'TECH_U5F3A  ','NET_M2HEA   ','MSG_0HETJ   ','192.168.90.200',0.114,36,0.8437,3,'No',13,NULL,0.168,0.18506
'TECH_14LQH  ','NET_ZWFDI   ','MSG_4H511   ','192.168.114.105',0.303,39,0.2175,4,'No',5,NULL,0.407,0.42125
'TECH_SSL49  ','NET_HZJGC   ','MSG_E154X   ','192.168.209.30',0.122,22,0.7519,0,'No',2,NULL,0.090,0.11116
'TECH_VG4TJ  ','NET_LUWUE   ','MSG_Z95R4   ','192.168.103.245',0.734,48,0.0198,8,'Suspected',12,NULL,0.773,0.83518
'TECH_4K1R0  ','NET_JMURI   ','MSG_CUGSH   ','192.168.105.95',0.313,25,0.2905,10,'Suspected',20,NULL,0.155,0.17336
'TECH_4OOY4  ','NET_L7HCN   ','MSG_0C18P   ','192.168.74.208',0.785,31,0.2888,0,'Yes',4,NULL,0.585,0.71336
'TECH_89WAL  ','NET_CTB3R   ','MSG_B11XP   ','192.168.250.212',0.332,37,0.6468,6,'Yes',1,NULL,0.225,0.61599
'TECH_LATWK  ','NET_3QQQC   ','MSG_NJZWP   ','192.168.102.25',0.449,29,0.1679,8,'Suspected',6,NULL,0.539,0.67835
'TECH_ES3RL  ','NET_BKZ1G   ','MSG_CU0BP   ','192.168.116.117',0.587,2,0.7725,2,'No',6,NULL,0.247,0.55594
'TECH_M4NI0  ','NET_2LYN9   ','MSG_BFPBN   ','192.168.185.170',0.459,45,0.8605,4,'Yes',5,NULL,0.264,0.92865
'TECH_JB5K3  ','NET_4NHYV   ','MSG_ZO0Y6   ','192.168.30.111',0.355,42,0.1693,10,'No',2,NULL,0.114,0.14971
'TECH_4P0F1  ','NET_8ZR8T   ','MSG_75L2H   ','192.168.146.152',0.315,35,0.7509,6,'Suspected',4,NULL,0.476,0.80239
'TECH_XEB74  ','NET_7G0LA   ','MSG_4K9O1   ','192.168.241.114',0.519,5,0.1273,9,'No',19,NULL,0.806,0.16185
'TECH_WTU1U  ','NET_GPYR9   ','MSG_N9AMN   ','192.168.115.143',0.985,0,0.7688,6,'Suspected',4,NULL,0.863,0.29228
'TECH_QQ6XJ  ','NET_0JUF2   ','MSG_Z0QV9   ','192.168.63.174',0.739,46,0.7742,4,'Yes',8,NULL,0.531,0.72175
'TECH_GMZOD  ','NET_1H6MD   ','MSG_JHP0P   ','192.168.5.182',0.123,4,0.0140,2,'No',7,NULL,0.482,0.52079
'TECH_1MANG  ','NET_N447Y   ','MSG_H5PV6   ','192.168.80.195',0.965,41,0.1384,0,'Yes',8,NULL,0.367,0.24069
'TECH_PSGPX  ','NET_JF6OV   ','MSG_P0TMP   ','192.168.58.204',0.340,1,0.0423,6,'Suspected',16,NULL,0.034,0.93205
'TECH_YKWQK  ','NET_JZUEO   ','MSG_VGW0A   ','192.168.161.226',0.932,16,0.3216,7,'Suspected',6,NULL,0.598,0.68908
'TECH_HXZG4  ','NET_VMVOB   ','MSG_7YVCN   ','192.168.92.244',0.039,5,0.7377,7,'No',16,NULL,0.685,0.66717
'TECH_N68KO  ','NET_87ZQ4   ','MSG_19J22   ','192.168.216.12',0.315,30,0.3536,7,'Suspected',4,NULL,0.532,0.67905
'TECH_QUQN3  ','NET_NBE21   ','MSG_8W5OU   ','192.168.179.195',0.571,47,0.3524,0,'Yes',11,NULL,0.130,0.83547
'TECH_1K7IU  ','NET_01C5B   ','MSG_3QWGP   ','192.168.170.171',0.430,33,0.9587,1,'Yes',1,NULL,0.322,0.87059
'TECH_OT5LY  ','NET_2UKZP   ','MSG_J4CHW   ','192.168.187.209',0.187,13,0.1439,8,'Suspected',5,NULL,0.371,0.41656
'TECH_S3WB8  ','NET_XTQUM   ','MSG_F9Y6K   ','192.168.3.16',0.422,25,0.4581,7,'No',6,NULL,0.242,0.62125
'TECH_RCJ9M  ','NET_6SFHC   ','MSG_7ZK8W   ','192.168.175.175',0.086,42,0.3089,1,'Yes',11,NULL,0.497,0.35137
'TECH_F0TUV  ','NET_XDU0K   ','MSG_Z21EN   ','192.168.210.134',0.966,16,0.9926,9,'No',12,NULL,0.035,0.14860
'TECH_JNC49  ','NET_R3AYD   ','MSG_7U89H   ','192.168.99.42',0.339,10,0.2229,2,'Yes',4,NULL,0.227,0.63036
'TECH_4MND4  ','NET_VNW16   ','MSG_PSD9Q   ','192.168.144.174',0.986,6,0.3756,3,'Suspected',14,NULL,0.387,0.62976
'TECH_1DD7U  ','NET_SDWR7   ','MSG_1IA87   ','192.168.132.76',0.165,42,0.4076,1,'Yes',8,NULL,0.608,0.03346
